TRACK_ID	ARTIST_ID	isrc	PATH	isrc.1	TAGS
00054327.m4a	Aaron Watson	US4AB1800071	00054327.m4a	US4AB1800071	low_performing
00053854.m4a	Hobsons Bay Coast Guard	AUZEM1800101	00053854.m4a	AUZEM1800101	low_performing
00054502.m4a	RobGz, Anuel AA	CA5KR1934425	00054502.m4a	CA5KR1934425	low_performing
00062735.m4a	Natti Natasha	USB271800108	00062735.m4a	USB271800108	low_performing
00068520.m4a	Girlhood	GBCSG2000057	00068520.m4a	GBCSG2000057	low_performing
00040286.m4a	Kygo, Sandro Cavazza	SEBGA2000409	00040286.m4a	SEBGA2000409	high_performing
00049266.m4a	Gus Dapperton	QM24S1923891	00049266.m4a	QM24S1923891	low_performing
00041119.m4a	DENM	GBKPL1961692	00041119.m4a	GBKPL1961692	low_performing
00068235.m4a	Lil Baby	USUG12001660	00068235.m4a	USUG12001660	high_performing
00056218.m4a	NIIVA	CAYS92000001	00056218.m4a	CAYS92000001	low_performing
00063822.m4a	Priceless, Frenna, Murda	NLG661900148	00063822.m4a	NLG661900148	low_performing
00061693.m4a	Kink, Dusky	DEVY91800061	00061693.m4a	DEVY91800061	low_performing
00038100.m4a	Justin Cellum	TCAEC1995698	00038100.m4a	TCAEC1995698	low_performing
00069946.m4a	CJ Flemings	CAW111900089	00069946.m4a	CAW111900089	low_performing
00039442.m4a	Tyler, The Creator	USQX92000078	00039442.m4a	USQX92000078	high_performing
00066486.m4a	Shaylen	USUM71922042	00066486.m4a	USUM71922042	low_performing
00049239.m4a	yergurl	AUFF01900126	00049239.m4a	AUFF01900126	low_performing
00058565.m4a	Lil Yachty, YoungBoy Never Broke Again	USUM71802594	00058565.m4a	USUM71802594	high_performing
00062078.m4a	The Cool Kids, Guapdad 4000	QM2LE1900090	00062078.m4a	QM2LE1900090	low_performing
00066943.m4a	Dombresky, Boston Bun	GBJAJ2000536	00066943.m4a	GBJAJ2000536	low_performing
00061516.m4a	Montel	GBLV61927942	00061516.m4a	GBLV61927942	low_performing
00038509.m4a	Camila Cabello	USSM11706919	00038509.m4a	USSM11706919	high_performing
00052180.m4a	Arlo Parks	GBLVL1800075	00052180.m4a	GBLVL1800075	low_performing
00038834.m4a	FINNEAS	GBKPL1952409	00038834.m4a	GBKPL1952409	low_performing
00060365.m4a	Alan Walker, Sabrina Carpenter, Farruko	NOG841901010	00060365.m4a	NOG841901010	high_performing
00045002.m4a	Maisie Peters	GBAHS1800697	00045002.m4a	GBAHS1800697	low_performing
00064737.m4a	Wyldest	QM6N22097703	00064737.m4a	QM6N22097703	low_performing
00063369.m4a	Dok & Martin, Dr	FR96X1930637	00063369.m4a	FR96X1930637	low_performing
00053021.m4a	Beau Young Prince, Young Nudy	USUM71924043	00053021.m4a	USUM71924043	low_performing
00039804.m4a	Houston Kendrick	TCAEP2058631	00039804.m4a	TCAEP2058631	low_performing
00065513.m4a	Inner Wave	GBKPL1950326	00065513.m4a	GBKPL1950326	low_performing
00040642.m4a	ZAYN	USRC12002988	00040642.m4a	USRC12002988	high_performing
00042347.m4a	Tash Sultana	AUBM01900037	00042347.m4a	AUBM01900037	low_performing
00055751.m4a	Camila Cabello	USSM11913990	00055751.m4a	USSM11913990	high_performing
00072808.m4a	Jean Deaux	USUYG1336296	00072808.m4a	USUYG1336296	low_performing
00071822.m4a	Caro	GBKPL2099097	00071822.m4a	GBKPL2099097	low_performing
00039934.m4a	Monsieur Periné	COSO11800041	00039934.m4a	COSO11800041	low_performing
00069306.m4a	Reclining Nude	SE6A91962168	00069306.m4a	SE6A91962168	low_performing
00037624.m4a	Gavin Haley	USP6L1900359	00037624.m4a	USP6L1900359	low_performing
00057049.m4a	Nio Garcia, Young Blade, Bryant Myers, Arcangel	QM7281951010	00057049.m4a	QM7281951010	low_performing
00059639.m4a	6LACK	USUM71811804	00059639.m4a	USUM71811804	high_performing
00055814.m4a	Tee Grizzley	QMCE31902172	00055814.m4a	QMCE31902172	low_performing
00042642.m4a	Henri PFR, HIDDN	BEDX21800002	00042642.m4a	BEDX21800002	low_performing
00050051.m4a	Stephen Knight	US83Z1917308	00050051.m4a	US83Z1917308	low_performing
00048455.m4a	Conformal	GBKQU1919200	00048455.m4a	GBKQU1919200	low_performing
00042269.m4a	Pedro Capó, Alicia Keys, Farruko	USSD11900090	00042269.m4a	USSD11900090	low_performing
00039697.m4a	Madison Mars	CYA111800106	00039697.m4a	CYA111800106	low_performing
00057822.m4a	Tony G, MoMa Ready	QZFZ61908358	00057822.m4a	QZFZ61908358	low_performing
00052911.m4a	GAIKA	GBBPW1800092	00052911.m4a	GBBPW1800092	low_performing
00060038.m4a	Khalid, 6LACK, Ty Dolla $ign	USRC11801716	00060038.m4a	USRC11801716	high_performing
00074317.m4a	Caro, James Droll	GBKPL2088151	00074317.m4a	GBKPL2088151	low_performing
00047936.m4a	Les Halles	USA2Z1810318	00047936.m4a	USA2Z1810318	low_performing
00069433.m4a	Plantain Papi, Yung Valero	CAGOO1803013	00069433.m4a	CAGOO1803013	low_performing
00059689.m4a	A R I Z O N A	USAT21903327	00059689.m4a	USAT21903327	high_performing
00068563.m4a	CORIN	AEA1B1700225	00068563.m4a	AEA1B1700225	low_performing
00058149.m4a	Slayyyter	QZHN31940610	00058149.m4a	QZHN31940610	low_performing
00053093.m4a	Winterflood	QZK6M1903348	00053093.m4a	QZK6M1903348	low_performing
00067670.m4a	Albert	QZES81965002	00067670.m4a	QZES81965002	low_performing
00049444.m4a	Mouth Breather	USCGJ1969790	00049444.m4a	USCGJ1969790	low_performing
00042396.m4a	Weezer	USAT21811462	00042396.m4a	USAT21811462	low_performing
00059929.m4a	Valiska	QM6N21915238	00059929.m4a	QM6N21915238	low_performing
00046011.m4a	Maverick Sabre	QM6N21806607	00046011.m4a	QM6N21806607	low_performing
00072423.m4a	Perfume Genius	USMTD1900269	00072423.m4a	USMTD1900269	low_performing
00047241.m4a	Blaze U, LANNÉ, Kilian K	QZKDK2007119	00047241.m4a	QZKDK2007119	low_performing
00042349.m4a	TGUT, WAV	USLD91724043	00042349.m4a	USLD91724043	low_performing
00039708.m4a	Lindsay Lohan	USUM72003834	00039708.m4a	USUM72003834	low_performing
00049883.m4a	Halsey	USUM71917563	00049883.m4a	USUM71917563	high_performing
00063836.m4a	Family Time	GB9TP1901030	00063836.m4a	GB9TP1901030	low_performing
00062364.m4a	Deborah's Child	NLRD51952615	00062364.m4a	NLRD51952615	low_performing
00047913.m4a	Kennyflowers, Amare Symon​é, Saint Lewis	QZHN32049521	00047913.m4a	QZHN32049521	low_performing
00039166.m4a	Galaxy Fingers	ES6641900110	00039166.m4a	ES6641900110	low_performing
00066038.m4a	Kina Grannis	QZK6P1933300	00066038.m4a	QZK6P1933300	low_performing
00065612.m4a	Kidswaste, KOLE	GBCFB1800418	00065612.m4a	GBCFB1800418	low_performing
00061036.m4a	Jhené Aiko	USUM72000367	00061036.m4a	USUM72000367	high_performing
00065124.m4a	Jamilla	FR59R1984669	00065124.m4a	FR59R1984669	low_performing
00058364.m4a	G Herbo	QZ57A1905570	00058364.m4a	QZ57A1905570	low_performing
00046034.m4a	Boombox Cartel, Dillon Francis, Desiigner	USZ4V1900254	00046034.m4a	USZ4V1900254	low_performing
00067789.m4a	Tarn PK	NZAM01801882	00067789.m4a	NZAM01801882	low_performing
00062664.m4a	Judah & the Lion	QMGSG1800002	00062664.m4a	QMGSG1800002	low_performing
00050391.m4a	Samra	DECE71900156	00050391.m4a	DECE71900156	low_performing
00056680.m4a	Nodis	QM24S1927907	00056680.m4a	QM24S1927907	low_performing
00071264.m4a	Shorty-G	QZHN71973114	00071264.m4a	QZHN71973114	low_performing
00040858.m4a	CUB, Taylor J	QZES71953066	00040858.m4a	QZES71953066	low_performing
00060771.m4a	OSAK	QMWZB1809772	00060771.m4a	QMWZB1809772	low_performing
00056444.m4a	Tash	USLD91717619	00056444.m4a	USLD91717619	low_performing
00060157.m4a	Markus Guentner	USHM21817581	00060157.m4a	USHM21817581	low_performing
00057414.m4a	El Alfa, Chael Produciendo	USL4Q1997454	00057414.m4a	USL4Q1997454	low_performing
00073750.m4a	RHYME	QZHN72044997	00073750.m4a	QZHN72044997	low_performing
00056939.m4a	Wild Youth	IENWU1900001	00056939.m4a	IENWU1900001	low_performing
00061787.m4a	Sedona	QZ93L1915840	00061787.m4a	QZ93L1915840	low_performing
00048445.m4a	FISHER	QZA742002490	00048445.m4a	QZA742002490	high_performing
00039534.m4a	Jackson Wang	ZZOPM1901379	00039534.m4a	ZZOPM1901379	low_performing
00074226.m4a	Joy Oladokun	GBKPL2009398	00074226.m4a	GBKPL2009398	low_performing
00058607.m4a	BROCKHAMPTON	USRC11901985	00058607.m4a	USRC11901985	high_performing
00037998.m4a	Walk Off the Earth	USQX91902415	00037998.m4a	USQX91902415	low_performing
00060372.m4a	Sheppard	AUIYA1900001	00060372.m4a	AUIYA1900001	low_performing
00050340.m4a	Savannah Sgro	QZEMY1900006	00050340.m4a	QZEMY1900006	low_performing
00041973.m4a	Fiji Blue	TCAES2081043	00041973.m4a	TCAES2081043	low_performing
00050085.m4a	Nilüfer Yanya	USATO1900379	00050085.m4a	USATO1900379	low_performing
00069521.m4a	Rival Sons	USAT21811676	00069521.m4a	USAT21811676	low_performing
00068459.m4a	Alexander 23	USUM71919690	00068459.m4a	USUM71919690	low_performing
00056130.m4a	Louf	UKLV31700013	00056130.m4a	UKLV31700013	low_performing
00044214.m4a	James Droll	QZ93L1915474	00044214.m4a	QZ93L1915474	low_performing
00071469.m4a	Inhaler	GBUM71905685	00071469.m4a	GBUM71905685	high_performing
00068678.m4a	Eminem	USUM71813329	00068678.m4a	USUM71813329	high_performing
00057829.m4a	Drake	USCM51800211	00057829.m4a	USCM51800211	high_performing
00057399.m4a	Isan	DEX261916902	00057399.m4a	DEX261916902	low_performing
00041977.m4a	Lil Pump	USWB11900309	00041977.m4a	USWB11900309	high_performing
00064125.m4a	Deema	GBENL2002704	00064125.m4a	GBENL2002704	low_performing
00050619.m4a	Malia Civetz	USWB12000590	00050619.m4a	USWB12000590	low_performing
00060236.m4a	Bruno Major	GBKPL1935945	00060236.m4a	GBKPL1935945	low_performing
00063260.m4a	J Balvin	USUM71818622	00063260.m4a	USUM71818622	high_performing
00041782.m4a	Lewis Capaldi	DEUM71905470	00041782.m4a	DEUM71905470	low_performing
00045067.m4a	Alan Walker, Sophia Somajo	NOG841809010	00045067.m4a	NOG841809010	high_performing
00042753.m4a	Coloray	NLC7F1900055	00042753.m4a	NLC7F1900055	low_performing
00068785.m4a	R3HAB, Lia Marie Johnson, Waysons	NLW4L1800016	00068785.m4a	NLW4L1800016	low_performing
00072698.m4a	Nicky Jam, J Balvin	USSD11800024	00072698.m4a	USSD11800024	high_performing
00048806.m4a	Liza Owen	USSM12005228	00048806.m4a	USSM12005228	low_performing
00069855.m4a	Southern Shores	USA2B2056204	00069855.m4a	USA2B2056204	low_performing
00042732.m4a	Kaskade, Project 46	GBKPL2096634	00042732.m4a	GBKPL2096634	low_performing
00066582.m4a	Jutes	USUM71915453	00066582.m4a	USUM71915453	low_performing
00073460.m4a	cookii	AUXJM1900033	00073460.m4a	AUXJM1900033	low_performing
00050323.m4a	Jeals	UKA2G1924010	00050323.m4a	UKA2G1924010	low_performing
00039122.m4a	Juanes, Alvaro Soler	USUM71903419	00039122.m4a	USUM71903419	low_performing
00067748.m4a	Matisse & Sadko	CYA111800239	00067748.m4a	CYA111800239	low_performing
00056945.m4a	Danna Paola	MXUM71900480	00056945.m4a	MXUM71900480	low_performing
00070402.m4a	Gordi	AULI02032290	00070402.m4a	AULI02032290	low_performing
00073962.m4a	dhruv	QM24S2001140	00073962.m4a	QM24S2001140	low_performing
00067998.m4a	Benjamin Francis Leftwich	GBK3W1800900	00067998.m4a	GBK3W1800900	low_performing
00041552.m4a	Ruston Kelly	USRO22002040	00041552.m4a	USRO22002040	low_performing
00060379.m4a	LightSkinKeisha, Kash Doll	CA5KR1943296	00060379.m4a	CA5KR1943296	low_performing
00040964.m4a	blink-182	USSM11903330	00040964.m4a	USSM11903330	high_performing
00045815.m4a	Frozen Turtle, Nashawti	QZ4JJ1922925	00045815.m4a	QZ4JJ1922925	low_performing
00046216.m4a	Better Oblivion Community Center, Phoebe Bridgers, Conor Oberst	USJ5G1918803	00046216.m4a	USJ5G1918803	low_performing
00045137.m4a	Julian Lamadrid	USQX91901398	00045137.m4a	USQX91901398	low_performing
00045580.m4a	Silversun Pickups	QM3UF1900004	00045580.m4a	QM3UF1900004	low_performing
00068851.m4a	Sigma-T	TCJPL2069526	00068851.m4a	TCJPL2069526	low_performing
00059731.m4a	Conor Maynard	GBAYE1900705	00059731.m4a	GBAYE1900705	low_performing
00056827.m4a	Yung Gravy	USUM71905525	00056827.m4a	USUM71905525	low_performing
00064724.m4a	Paper Dog	NOCTN1916010	00064724.m4a	NOCTN1916010	low_performing
00045016.m4a	Jean Carter	QZDA42024075	00045016.m4a	QZDA42024075	low_performing
00056758.m4a	Janet Jackson, Daddy Yankee	USDXS1802886	00056758.m4a	USDXS1802886	high_performing
00071272.m4a	Levi Conner	QZDA71933353	00071272.m4a	QZDA71933353	low_performing
00046153.m4a	Two & The Sun	CH7811934223	00046153.m4a	CH7811934223	low_performing
00040586.m4a	PLVTINUM	SE5VF1902329	00040586.m4a	SE5VF1902329	low_performing
00045445.m4a	Apache 207	DEQ321900171	00045445.m4a	DEQ321900171	low_performing
00071389.m4a	Eddie C	DEU671900955	00071389.m4a	DEU671900955	low_performing
00061358.m4a	Coyote Melon	BEFW41800001	00061358.m4a	BEFW41800001	low_performing
00039948.m4a	Kae Draco	QZFZ31986577	00039948.m4a	QZFZ31986577	low_performing
00047510.m4a	Celeste	GBUM71808118	00047510.m4a	GBUM71808118	low_performing
00049853.m4a	NSG	QM6N22039052	00049853.m4a	QM6N22039052	low_performing
00072783.m4a	Barely Civil	USHM81813147	00072783.m4a	USHM81813147	low_performing
00056882.m4a	BTS	QM6MZ1917910	00056882.m4a	QM6MZ1917910	high_performing
00043840.m4a	Yera, Mau y Ricky	ES5701901400	00043840.m4a	ES5701901400	low_performing
00063533.m4a	Kierra Luv	QMEU31998379	00063533.m4a	QMEU31998379	low_performing
00063049.m4a	Oliver Ray	QZES71927779	00063049.m4a	QZES71927779	low_performing
00054045.m4a	Kaspi, Stride, Mary Lattimore, Jon Leland	DEX261900081	00054045.m4a	DEX261900081	low_performing
00069010.m4a	Holy Monitor	TCAEX2044829	00069010.m4a	TCAEX2044829	low_performing
00065111.m4a	Buddy, Kent Jamz	USRC12000925	00065111.m4a	USRC12000925	low_performing
00057797.m4a	Mali Jo$e	QZFYZ1930493	00057797.m4a	QZFYZ1930493	low_performing
00039968.m4a	Noire	NLEF81900007	00039968.m4a	NLEF81900007	low_performing
00060924.m4a	Smoove'L	USUM72007163	00060924.m4a	USUM72007163	low_performing
00051991.m4a	HRVY	GBUM71807540	00051991.m4a	GBUM71807540	low_performing
00072282.m4a	Still Woozy	USUG12001158	00072282.m4a	USUG12001158	high_performing
00042250.m4a	Bad Bunny, Tainy	QM6N21919851	00042250.m4a	QM6N21919851	high_performing
00058856.m4a	Anthony Russo	QM24S1905655	00058856.m4a	QM24S1905655	low_performing
00037022.m4a	Native Other	QZHNA2081718	00037022.m4a	QZHNA2081718	low_performing
00047529.m4a	Astrid S, R3HAB	NOUM71900551	00047529.m4a	NOUM71900551	low_performing
00044603.m4a	Robin Kester	QZES62097522	00044603.m4a	QZES62097522	low_performing
00059322.m4a	Mura Masa	GBUM71905142	00059322.m4a	GBUM71905142	low_performing
00061812.m4a	Myke Towers	QM7281950868	00061812.m4a	QM7281950868	high_performing
00060553.m4a	Sorry Girls	CA21O1907202	00060553.m4a	CA21O1907202	low_performing
00049419.m4a	Tirzah	GBCEL1800133	00049419.m4a	GBCEL1800133	low_performing
00047227.m4a	Internal Quest	QZDA71806979	00047227.m4a	QZDA71806979	low_performing
00037790.m4a	Rocco Hunt, Ana Mena	ITB002000362	00037790.m4a	ITB002000362	low_performing
00042863.m4a	TeaMarrr	USAT22002963	00042863.m4a	USAT22002963	low_performing
00037370.m4a	Junior Mesa	US25X1902522	00037370.m4a	US25X1902522	low_performing
00039078.m4a	James Blake	GBUM71807976	00039078.m4a	GBUM71807976	low_performing
00067031.m4a	Jonas Brothers	USUG11900515	00067031.m4a	USUG11900515	high_performing
00044585.m4a	VerTraíd	QZDA41987416	00044585.m4a	QZDA41987416	low_performing
00055443.m4a	The Afters	USM2C1900401	00055443.m4a	USM2C1900401	low_performing
00071911.m4a	Disclosure	GBUM71804952	00071911.m4a	GBUM71804952	high_performing
00059774.m4a	Vince Gill	USUM71906056	00059774.m4a	USUM71906056	low_performing
00058308.m4a	Ariane	QZFYY2012647	00058308.m4a	QZFYY2012647	low_performing
00055986.m4a	Angelo Mota	TCAEO1966557	00055986.m4a	TCAEO1966557	low_performing
00062323.m4a	JÜJ, Emily Rose	QZFZ31902598	00062323.m4a	QZFZ31902598	low_performing
00067855.m4a	Michaela Slinger	CAB392002762	00067855.m4a	CAB392002762	low_performing
00044305.m4a	DREAMERS	USHR11939102	00044305.m4a	USHR11939102	low_performing
00065289.m4a	Mercedess	QM6MZ2029702	00065289.m4a	QM6MZ2029702	low_performing
00057273.m4a	Caroline Romano	US7VG1971441	00057273.m4a	US7VG1971441	low_performing
00073543.m4a	Lil Peep, Xavier Wulf	UKELY2000102	00073543.m4a	UKELY2000102	low_performing
00052629.m4a	BOGUS!	QZ85M1923606	00052629.m4a	QZ85M1923606	low_performing
00067916.m4a	Piso 21, Micro Tdh	MXF151800454	00067916.m4a	MXF151800454	high_performing
00057567.m4a	Sam Ruffillo	DEBY41200490	00057567.m4a	DEBY41200490	low_performing
00054447.m4a	Vague Imaginaires	USA2Z2000131	00054447.m4a	USA2Z2000131	low_performing
00047386.m4a	Trevor Daniel	USUYG1221109	00047386.m4a	USUYG1221109	low_performing
00052011.m4a	beaux	GBK3W2001390	00052011.m4a	GBK3W2001390	low_performing
00050829.m4a	Grand Courriers	QZB4J1817284	00050829.m4a	QZB4J1817284	low_performing
00056267.m4a	Cheryl	GBSXS1800185	00056267.m4a	GBSXS1800185	low_performing
00073884.m4a	blackbear	USUG12003005	00073884.m4a	USUG12003005	high_performing
00053886.m4a	JID	USUM71816011	00053886.m4a	USUM71816011	low_performing
00046219.m4a	BTS	QM7282022872	00046219.m4a	QM7282022872	high_performing
00072424.m4a	Price & Takis	NLF711800207	00072424.m4a	NLF711800207	low_performing
00060137.m4a	Yung Gravy, bbno$, Cuco	USA2P2001439	00060137.m4a	USA2P2001439	low_performing
00049403.m4a	Gorgon City, KAMILLE, Ghosted	GBUM71801629	00049403.m4a	GBUM71801629	low_performing
00045421.m4a	Stephanie Poetri	ZZOPM2001931	00045421.m4a	ZZOPM2001931	low_performing
00051616.m4a	Sleeping With Sirens	USYFZ1918303	00051616.m4a	USYFZ1918303	low_performing
00060411.m4a	Cienfue	USL4Q1995203	00060411.m4a	USL4Q1995203	low_performing
00048001.m4a	R3HAB, ZAYN, Jungleboi	NLW4L1900211	00048001.m4a	NLW4L1900211	high_performing
00047527.m4a	DYSN	QM24S1921090	00047527.m4a	QM24S1921090	low_performing
00044677.m4a	Tidal Life	GBSMU6387453	00044677.m4a	GBSMU6387453	low_performing
00059532.m4a	Micki Jayy	QZDA81981306	00059532.m4a	QZDA81981306	low_performing
00037551.m4a	Raam, Skudge	DEU671702651	00037551.m4a	DEU671702651	low_performing
00066079.m4a	Absofacto	USAT22003801	00066079.m4a	USAT22003801	low_performing
00057495.m4a	Princesa Alba, Alizzz	CLLL22000597	00057495.m4a	CLLL22000597	low_performing
00041809.m4a	BRUUT!	NLH211800071	00041809.m4a	NLH211800071	low_performing
00071437.m4a	Khadijah Lopez	USLD91718156	00071437.m4a	USLD91718156	low_performing
00037387.m4a	Pitbull	USNPW1900335	00037387.m4a	USNPW1900335	low_performing
00042667.m4a	Brothers Page	TCAEH1925332	00042667.m4a	TCAEH1925332	low_performing
00048011.m4a	Pabllo Vittar, Charli XCX	BR6RI1900018	00048011.m4a	BR6RI1900018	high_performing
00070970.m4a	AFRODEUTSCHE	GBLJH1850609	00070970.m4a	GBLJH1850609	low_performing
00043177.m4a	TNGHT, Lunice, Hudson Mohawke	GBBPW1900216	00043177.m4a	GBBPW1900216	low_performing
00040940.m4a	Mansions	QM87M2006402	00040940.m4a	QM87M2006402	low_performing
00048220.m4a	Tank and The Bangas	USUM72010354	00048220.m4a	USUM72010354	low_performing
00056888.m4a	David Guetta, MORTEN, RAYE	GB28K1900115	00056888.m4a	GB28K1900115	high_performing
00064859.m4a	Marshmello, SVDDEN DEATH	CA5KR1907949	00064859.m4a	CA5KR1907949	low_performing
00066123.m4a	Sweet Whirl	AUCI12016304	00066123.m4a	AUCI12016304	low_performing
00057777.m4a	Russ	USSM11806564	00057777.m4a	USSM11806564	high_performing
00068568.m4a	PARTYNEXTDOOR	USWB11902977	00068568.m4a	USWB11902977	low_performing
00046755.m4a	Silvia Kastel	DEPL91529303	00046755.m4a	DEPL91529303	low_performing
00044676.m4a	The Reds, Pinks and Purples	QZFZ41980798	00044676.m4a	QZFZ41980798	low_performing
00049616.m4a	Kierra Luv, Ray Moon	QZJ842000133	00049616.m4a	QZJ842000133	low_performing
00071162.m4a	Claud	QM7281957085	00071162.m4a	QM7281957085	low_performing
00045229.m4a	Passport Radio, Quezal	TCAEP2043696	00045229.m4a	TCAEP2043696	low_performing
00040018.m4a	03 Greedo, Chief Keef, Ron-RonTheProducer	USLD91727676	00040018.m4a	USLD91727676	low_performing
00050201.m4a	The Vamps	GBUM71800361	00050201.m4a	GBUM71800361	low_performing
00062327.m4a	Sammy Pharaoh	US7VG1975945	00062327.m4a	US7VG1975945	low_performing
00047265.m4a	Peach Luffe	USDY42063741	00047265.m4a	USDY42063741	low_performing
00046733.m4a	Palisades	QMRSZ1801981	00046733.m4a	QMRSZ1801981	low_performing
00056617.m4a	REI AMI	FR59R1979172	00056617.m4a	FR59R1979172	low_performing
00042826.m4a	Thomie	QM6P42028915	00042826.m4a	QM6P42028915	low_performing
00043195.m4a	Lil Baby	USUG11801853	00043195.m4a	USUG11801853	high_performing
00070565.m4a	Novo Amor	GB45A1801024	00070565.m4a	GB45A1801024	low_performing
00048444.m4a	Beatsbyjblack	TCAEF1973981	00048444.m4a	TCAEF1973981	low_performing
00050764.m4a	Nathan Bajar	GBKPL1955133	00050764.m4a	GBKPL1955133	low_performing
00055237.m4a	David Guetta, Sia	UKWLH2000001	00055237.m4a	UKWLH2000001	high_performing
00065948.m4a	Sidney Samson, G Wise	CYA111800207	00065948.m4a	CYA111800207	low_performing
00060300.m4a	Chill Winston	QZHN42098668	00060300.m4a	QZHN42098668	low_performing
00040613.m4a	3LAU, Justin Caruso, Iselin	NLF711814873	00040613.m4a	NLF711814873	low_performing
00057268.m4a	TSHA	GBCFB1900242	00057268.m4a	GBCFB1900242	low_performing
00063279.m4a	Phoebe Green	GBKPL2011912	00063279.m4a	GBKPL2011912	low_performing
00056839.m4a	Steve Brian	DEL672000009	00056839.m4a	DEL672000009	low_performing
