id,song,artist,title_key,artist_key,isrc,playlist_cummulative,highlow
00052402.m4a,I Will Play,GATTÜSO,iwillplay,gattuso,TCADZ1838579,10,0
00058776.m4a,Need to Know,Jay Sean,needtoknow,jaysean,TCADZ1841993,58,0
00042336.m4a,Can You Hear Me,Ookay,canyouhearme,ookay,TCADZ1843652,29,0
00037083.m4a,10 Years,Scarypoolparty,10years,scarypoolparty,TCADZ1849714,2,0
00069546.m4a,Too Good,Christian Kuria,toogood,christiankuria,TCADZ1858339,6,0
00068251.m4a,The Box,Radio Fantasy,thebox,radiofantasy,TCADZ1859655,9,0
00057672.m4a,Minding Mine,First Name Shayne,mindingmine,firstnameshayne,TCADZ1859695,7,0
00065098.m4a,She Knows,Nous,sheknows,nous,TCADZ1873445,10,0
00055438.m4a,Lighthouse,Sam Padrul,lighthouse,sampadrul,TCADZ1878258,37,0
00066512.m4a,Stag,Goat Mumbles,stag,goatmumbles,TCADZ1883529,10,0
00059584.m4a,Nobody Knows,Russ,nobodyknows,russ,TCADZ1886738,242,0
00067932.m4a,Teardrops,Elle Lapointe,teardrops,ellelapointe,TCADZ1894253,2,0
00054035.m4a,Kall,Ant Wan,kall,antwan,TCAEA1802541,168,0
00067200.m4a,Sunday Best,Surfaces,sundaybest,surfaces,TCAEA1802695,21,0
00055390.m4a,Lift Off,Dirty Minded,liftoff,dirtyminded,TCAEA1802862,8,0
00065088.m4a,She Don't Know Why,Fade Awaays,shedontknowwhy,fadeawaays,TCAEA1805579,14,0
00049736.m4a,Goodbye Forever,bloom,goodbyeforever,bloom,TCAEA1807576,6,0
00042031.m4a,C'est La Vie,SoulBox,cestlavie,soulbox,TCAEA1811309,23,0
00073065.m4a,You've Been Murdocked,JaYmANia,youvebeenmurdocked,jaymania,TCAEA1815459,1,0
00071371.m4a,Way Back Home,TELESCA,waybackhome,telesca,TCAEA1821420,7,0
00061457.m4a,Patience,Blake Kelly,patience,blakekelly,TCAEA1822565,9,0
00050604.m4a,Hear Me Now,"Will James Watson, Michael Kay",hearmenow,willjameswatson,TCAEA1822876,1,0
00055247.m4a,Lets Take a Trip,Prospect Mundo,letstakeatrip,prospectmundo,TCAEA1823259,8,0
00073311.m4a,astroboy,suggi,astroboy,suggi,TCAEA1831081,4,0
00046565.m4a,Emotional,Ava Pearl,emotional,avapearl,TCAEA1839631,4,0
00065797.m4a,Snowflakes,guardin,snowflakes,guardin,TCAEA1842943,7,0
00044813.m4a,Deep Down,TOPAZ,deepdown,topaz,TCAEA1850699,6,0
00060669.m4a,Only the Truth,Sarah Buxton,onlythetruth,sarahbuxton,TCAEA1852753,16,0
00045123.m4a,Die Down,"Eric Heron, Caleb Cruise, Jude",diedown,ericheron,TCAEA1853502,12,0
00041629.m4a,Breathe Slow,Famous Los,breatheslow,famouslos,TCAEA1959506,5,0
00038437.m4a,All Night,PRIZM,allnight,prizm,TCAEA1959814,17,0
00038715.m4a,Am I In,Link Lewis,amiin,linklewis,TCAEA1962618,16,0
00055513.m4a,Like Paul,Kane Flames,likepaul,kaneflames,TCAEA1962892,2,0
00056783.m4a,Madrave,Sunstars,madrave,sunstars,TCAEA1965342,33,0
00041652.m4a,Breeze,Maya Law,breeze,mayalaw,TCAEA1977287,4,0
00071274.m4a,Wasting Time,Hunter Powell,wastingtime,hunterpowell,TCAEA1981081,1,0
00053579.m4a,Jaded,Savannah Locke,jaded,savannahlocke,TCAEA1981792,8,0
00069883.m4a,True Love,Revolvers,truelove,revolvers,TCAEA1984269,10,0
00064036.m4a,Runnin' (to You),Lauren Duski,runnintoyou,laurenduski,TCAEA1990735,11,0
00041476.m4a,Bout Time,Bones Owens,bouttime,bonesowens,TCAEA1997559,11,0
00043524.m4a,Comeback,Nightmarathons,comeback,nightmarathons,TCAEB1901043,3,0
00053186.m4a,Insecure,SVRCINA,insecure,svrcina,TCAEB1904324,48,0
00059835.m4a,Nothing's Real,Sofia Wolfson,nothingsreal,sofiawolfson,TCAEB1905464,4,0
00050443.m4a,Harry,Kelsy Karter,harry,kelsykarter,TCAEB1905551,33,0
00071540.m4a,Weekend Friend,Goth Babe,weekendfriend,gothbabe,TCAEB1915747,37,0
00047402.m4a,Fame,Nous,fame,nous,TCAEB1919437,20,0
00052123.m4a,I Hope,Gabby Barrett,ihope,gabbybarrett,TCAEB1919657,570,1
00042640.m4a,Catch the Waves,"Jax$, TonyyRichh",catchthewaves,jax,TCAEB1922399,4,0
00062879.m4a,Radar,SUMR CAMP,radar,sumrcamp,TCAEB1923774,27,0
00068544.m4a,The Mirror on Your Phone,Austin Blue,themirroronyourphone,austinblue,TCAEB1926177,1,0
00053671.m4a,Jessica Triangle,Jonny Kosmo,jessicatriangle,jonnykosmo,TCAEB1930397,2,0
00055228.m4a,Let's Forget We Were in Love,Stellie,letsforgetwewereinlove,stellie,TCAEB1930593,19,0
00045687.m4a,Don't Trip,Zacari,donttrip,zacari,TCAEB1932775,102,0
00051524.m4a,Hot Sauce,sacha k,hotsauce,sachak,TCAEB1934518,7,0
00055223.m4a,Let's Dream a Little More,Billy Changer,letsdreamalittlemore,billychanger,TCAEB1935844,5,0
00067142.m4a,Summer's Over,mini golf,summersover,minigolf,TCAEB1938126,2,0
00070552.m4a,Used to It,Glued,usedtoit,glued,TCAEB1938279,2,0
00038697.m4a,Always On,Westerns,alwayson,westerns,TCAEB1950960,2,0
00053912.m4a,Just Let Go,"Joyner Lucas, Chris Brown",justletgo,joynerlucas,TCAEB1960294,266,0
00052515.m4a,I'm Good,"T-Ravill, Enkay47",imgood,travill,TCAEB1961064,9,0
00039448.m4a,BIBA,"Marshmello, Pritam",biba,marshmello,TCAEB1963086,56,0
00038603.m4a,Almost Mine,Anthony da Costa,almostmine,anthonydacosta,TCAEB1963983,6,0
00068206.m4a,The Average,Joseph O'brien,theaverage,josephobrien,TCAEB1978109,8,0
00054116.m4a,Keep Warm,The Drives,keepwarm,thedrives,TCAEB1978280,9,0
00055893.m4a,Lonely,Haley Smalls,lonely,haleysmalls,TCAEB1985298,19,0
00056983.m4a,Mama Said,Angel Taylor,mamasaid,angeltaylor,TCAEB1985758,4,0
00066148.m4a,Something Wrong With Me,Lauren Desberg,somethingwrongwithme,laurendesberg,TCAEB1986003,5,0
00051696.m4a,Humble,"Ren, Eden Nash",humble,ren,TCAEB1986382,5,0
00040868.m4a,Bizzy,A'Donzo,bizzy,adonzo,TCAEB1988541,7,0
00066367.m4a,Spark,WYNDHAM,spark,wyndham,TCAEB1988932,7,0
00058303.m4a,Murderous,Idiot Pilot,murderous,idiotpilot,TCAEB1989588,10,0
00037985.m4a,Adapt,Rocky Banks,adapt,rockybanks,TCAEB1991514,7,0
00069639.m4a,Touch Me,JABS,touchme,jabs,TCAEB1991702,8,0
00064856.m4a,Sell It to Me Harshly,"DOV, Tesha",sellittomeharshly,dov,TCAEB1992474,1,0
00044601.m4a,Day Dreams,Silk Young,daydreams,silkyoung,TCAEB1992633,2,0
00064334.m4a,Saint,ALEXIS ASHLEY,saint,alexisashley,TCAEB1993991,10,0
00044082.m4a,Cruel,Knightly,cruel,knightly,TCAEB1997693,9,0
00046107.m4a,Drown,Dream Head,drown,dreamhead,TCAEC1913925,3,0
00049784.m4a,Got It B@D,Jay Lafond,gotitbd,jaylafond,TCAEC1915756,6,0
00059105.m4a,Nice,Ohyeahsumi,nice,ohyeahsumi,TCAEC1923170,1,0
00066258.m4a,Soufflé,Audrey,souffle,audrey,TCAEC1926209,73,0
00047245.m4a,Fadin (Stripped),Nia Ekanem,fadinstripped,niaekanem,TCAEC1929994,2,0
00058781.m4a,Needed You,Last Youth,neededyou,lastyouth,TCAEC1948032,7,0
00046808.m4a,Eucalyptus,KNOWN,eucalyptus,known,TCAEC1953593,7,0
00057366.m4a,Melbourne,Old Sault,melbourne,oldsault,TCAEC1956244,9,0
00043340.m4a,Cold Floor,Chloe Olivia,coldfloor,chloeolivia,TCAEC1959683,14,0
00065999.m4a,Some Days,Mrch,somedays,mrch,TCAEC1962005,3,0
00045862.m4a,Downtown,RUUMER,downtown,ruumer,TCAEC1966056,7,0
00064660.m4a,Scars,"Drea Réal, Prod",scars,dreareal,TCAEC1983493,17,0
00045764.m4a,Doomed to Lose,All Things Blue,doomedtolose,allthingsblue,TCAEC1991137,5,0
00059676.m4a,Northsiders,Christian Lee Hutson,northsiders,christianleehutson,TCAEC1992303,13,0
00067731.m4a,Take Your Jacket,Hot Milk,takeyourjacket,hotmilk,TCAEC1994610,21,0
00041167.m4a,Blue Magnolia,"Electrophunck, David Ramirez",bluemagnolia,electrophunck,TCAEC1994988,8,0
00038100.m4a,Aftermath,Justin Cellum,aftermath,justincellum,TCAEC1995698,7,0
00061202.m4a,Palm Trees,Surfaces,palmtrees,surfaces,TCAEC1996018,26,0
00052004.m4a,I Don't Wanna Say Goodbye,smio,idontwannasaygoodbye,smio,TCAEC1996081,6,0
00068056.m4a,Ten Days,Sasha March,tendays,sashamarch,TCAED1902597,3,0
00067409.m4a,Sweet Dream,Sarah and the Sundays,sweetdream,sarahandthesundays,TCAED1905366,6,0
00042492.m4a,Cardinal,Pearl Sugar,cardinal,pearlsugar,TCAED1906008,1,0
00067439.m4a,Sweet Vanilla Sky,Harry Nathan,sweetvanillasky,harrynathan,TCAED1909322,4,0
00048197.m4a,Fool,Mick Flannery,fool,mickflannery,TCAED1910393,50,0
00045249.m4a,Disappear,Elena Goddard,disappear,elenagoddard,TCAED1912582,5,0
00046280.m4a,Ear Candy,"Squilly, Charlie Burg",earcandy,squilly,TCAED1920387,12,0
00048330.m4a,Forever,ilyTOMMY,forever,ilytommy,TCAED1923154,8,0
00073092.m4a,Young & Invincible,"Zacari, Lil Yachty",younginvincible,zacari,TCAED1923439,22,0
00067123.m4a,Summer Love - Recorded at Spotify Studios NYC,Chelsea Cutler,summerloverecordedatspotifystudiosnyc,chelseacutler,TCAED1925203,57,0
00066157.m4a,Something to Tell You,2012 Bid Adieu,somethingtotellyou,2012bidadieu,TCAED1932222,16,0
00052244.m4a,I Need You,Dead Bars,ineedyou,deadbars,TCAED1935191,5,0
00069294.m4a,Time to Kill,WYNDHAM,timetokill,wyndham,TCAED1941446,6,0
00045772.m4a,Doormat,guardin,doormat,guardin,TCAED1945214,10,0
00050493.m4a,Haunted,Ralph Castelli,haunted,ralphcastelli,TCAED1946409,20,0
00039675.m4a,Back Around,"Ej Jackson, ELHAE",backaround,ejjackson,TCAED1948126,7,0
00052390.m4a,I Was Your Girl,Harlequin Gold,iwasyourgirl,harlequingold,TCAED1951760,13,0
00063886.m4a,Roses,Brandon Taylor,roses,brandontaylor,TCAED1953798,4,0
00041837.m4a,Built Like This,Rochester,builtlikethis,rochester,TCAED1954696,5,0
00058697.m4a,Nascar,David Morris,nascar,davidmorris,TCAED1955637,3,0
00053430.m4a,It Never Rains,GEO,itneverrains,geo,TCAED1959049,20,0
00068548.m4a,The Morning After,Eskabel,themorningafter,eskabel,TCAED1963699,2,0
00065561.m4a,Skinny Jeans,The Polarity,skinnyjeans,thepolarity,TCAED1963998,5,0
00061429.m4a,Passing Through,Anthony D'Amato,passingthrough,anthonydamato,TCAED1967191,10,0
00073113.m4a,Young Man,Skrizzly Adams,youngman,skrizzlyadams,TCAED1971722,4,0
00048943.m4a,Gatsby,30,gatsby,30,TCAED1973716,7,0
00037829.m4a,AINT GOIN BACK,Russ,aintgoinback,russ,TCAED1978560,413,1
00044652.m4a,Days,Tanjier,days,tanjier,TCAED1980334,7,0
00067044.m4a,Suffering for You,Skye Wallace,sufferingforyou,skyewallace,TCAED1981527,4,0
00054958.m4a,Learning How to Rap,James Tucker III,learninghowtorap,jamestuckeriii,TCAED1982333,5,0
00037236.m4a,1v1 Rust,CYKA BLYAT,1v1rust,cykablyat,TCAED1988245,8,0
00058179.m4a,Move On,RYYZN,moveon,ryyzn,TCAED1989482,5,0
00050018.m4a,Guest Room,Field Guide,guestroom,fieldguide,TCAED1992201,8,0
00046126.m4a,Drug in My Head,Binky,druginmyhead,binky,TCAED1994501,29,0
00069334.m4a,Tin,Plexiheaven,tin,plexiheaven,TCAED1994885,3,0
00065526.m4a,Sixty (Melo),Baby Smoove,sixtymelo,babysmoove,TCAED1997932,2,0
00060058.m4a,Obsessed,Brandon Taylor,obsessed,brandontaylor,TCAEE1901327,6,0
00070485.m4a,Up,"Sena Kana, Wiz Khalifa, Sheppard",up,senakana,TCAEE1901508,98,0
00050065.m4a,Gwtc,The Dumes,gwtc,thedumes,TCAEE1905393,5,0
00052333.m4a,I Turn Away,"Feel Good Smalls, V",iturnaway,feelgoodsmalls,TCAEE1908590,6,0
00052779.m4a,If I Were You,Claud,ifiwereyou,claud,TCAEE1911135,87,0
00046017.m4a,Drink Too Much Wine,Sophia Scott,drinktoomuchwine,sophiascott,TCAEE1913638,18,0
00067519.m4a,Szechuan,Jimi Tents,szechuan,jimitents,TCAEE1923986,22,0
00072363.m4a,Wit It,LOCS,witit,locs,TCAEE1925007,6,0
00043099.m4a,Circa 2015,"Nyles Davis, Dave B",circa2015,nylesdavis,TCAEE1925275,4,0
00039651.m4a,Baby,Personal Best,baby,personalbest,TCAEE1926018,2,0
00046512.m4a,Eleven,Ethan Kerr,eleven,ethankerr,TCAEE1926423,19,0
00043462.m4a,Come Down,"BOYFRN, Terrell Morris",comedown,boyfrn,TCAEE1928448,6,0
00069275.m4a,Time Runs Out,"Lucian, Joyia",timerunsout,lucian,TCAEE1931850,39,0
00055427.m4a,Light on U,Alice Gray,lightonu,alicegray,TCAEE1932147,7,0
00053198.m4a,Inside Outside,The Buoys,insideoutside,thebuoys,TCAEE1937508,5,0
00040130.m4a,Be Amazing,Borza,beamazing,borza,TCAEE1939553,4,0
00062156.m4a,Posture,Pansy Boys,posture,pansyboys,TCAEE1939557,2,0
00062651.m4a,Quake,Alaska Reid,quake,alaskareid,TCAEE1940040,11,0
00053957.m4a,Just Yours,Ponytails,justyours,ponytails,TCAEE1947217,8,0
00044765.m4a,Death of Me,Julien Kelland,deathofme,julienkelland,TCAEE1947546,5,0
00049116.m4a,Ghetto Blue,"Dirty Sanchez 47, CJ Fly, Lexipaz",ghettoblue,dirtysanchez47,TCAEE1948192,1,0
00049096.m4a,Getaway Car,Joy Downer,getawaycar,joydowner,TCAEE1963979,10,0
00041932.m4a,Business Solutions,JORDANN,businesssolutions,jordann,TCAEE1968179,36,0
00045546.m4a,Don't Ever Let Me Go,Anniken Kolstad,donteverletmego,annikenkolstad,TCAEE1977695,2,0
00070145.m4a,U Don't Know,"Jordan Mitchell, Kota the Friend",udontknow,jordanmitchell,TCAEE1978165,2,0
00062285.m4a,Pressure's Off,Kelsey Kopecky,pressuresoff,kelseykopecky,TCAEE1980095,3,0
00067294.m4a,Superfruit,Maude Latour,superfruit,maudelatour,TCAEE1982089,38,0
00073738.m4a,i believe in aliens,Jades Goudreault,ibelieveinaliens,jadesgoudreault,TCAEE1983463,8,0
00046348.m4a,Easy,Miki Fiki,easy,mikifiki,TCAEE1989885,11,0
00069088.m4a,Those Eyes,New West,thoseeyes,newwest,TCAEE1990215,13,0
00038375.m4a,All I Want,"Russ, DaVido",alliwant,russ,TCAEE1995510,184,0
00043089.m4a,Cigs Inside,KNZR,cigsinside,knzr,TCAEE1995597,1,0
00063017.m4a,Re-Like You,lovemedo,relikeyou,lovemedo,TCAEE1996939,9,0
00045402.m4a,Do What¿,"Claire Ernst, Huron John",dowhat,claireernst,TCAEF1905494,4,0
00041179.m4a,Blue Sky,"Beat Of The Week, Uncle Jake, Sarafin, Yung Papi Bonito, Chapter",bluesky,beatoftheweek,TCAEF1916326,6,0
00046566.m4a,Emotional,ELLIANA,emotional,elliana,TCAEF1917012,17,0
00056913.m4a,Make Nipsey Proud (Freestyle),Awil Onuag,makenipseyproudfreestyle,awilonuag,TCAEF1917583,3,0
00048416.m4a,Frank Said,Jessi Blue,franksaid,jessiblue,TCAEF1917932,13,0
00038559.m4a,All on Me,"Hoodz9, Houdini, OT9",allonme,hoodz9,TCAEF1923224,5,0
00037193.m4a,1800-MUM-DAD,Lupine,1800mumdad,lupine,TCAEF1925701,14,0
00052085.m4a,I Got Niggas,Kiara Simone',igotniggas,kiarasimone,TCAEF1927420,5,0
00067671.m4a,Take It Slow,Eazy Mac,takeitslow,eazymac,TCAEF1931923,6,0
00059685.m4a,Nostalgia,BECCAA,nostalgia,beccaa,TCAEF1941334,4,0
00072050.m4a,White Wine,Dutch Melrose,whitewine,dutchmelrose,TCAEF1941674,26,0
00063557.m4a,Rider Blues,RAYMND LéDON,riderblues,raymndledon,TCAEF1957003,4,0
00070515.m4a,Ur the Only One,Shawnee,urtheonlyone,shawnee,TCAEF1960253,10,0
00065664.m4a,Slip Slide,Ess See,slipslide,esssee,TCAEF1963443,17,0
00045111.m4a,Did You Feel Me Slip Away?,BEA1991,didyoufeelmeslipaway,bea1991,TCAEF1970025,54,0
00050425.m4a,Harder,Sevenn,harder,sevenn,TCAEF1970465,35,0
00048444.m4a,Freaknik,Beatsbyjblack,freaknik,beatsbyjblack,TCAEF1973981,5,0
00070601.m4a,Vacation,Johnny Stimson,vacation,johnnystimson,TCAEF1974647,29,0
00071012.m4a,Waited 4 You,"MT Heart, Outsider Yp",waited4you,mtheart,TCAEF1974678,3,0
00052398.m4a,I Will Go With You,Johnny Neff,iwillgowithyou,johnnyneff,TCAEF1977555,3,0
00041376.m4a,Bored,Devenity Perkins,bored,devenityperkins,TCAEF1979776,16,0
00055584.m4a,Lilikoi,felix vespestad,lilikoi,felixvespestad,TCAEF1986589,9,0
00044914.m4a,Departure,concrete concrete,departure,concreteconcrete,TCAEF1992309,2,0
00069345.m4a,Tiny Desk,LOOPRAT,tinydesk,looprat,TCAEF1995819,2,0
00040066.m4a,Bare Radical,Lilith Ai,bareradical,lilithai,TCAEF1998163,20,0
00053020.m4a,In Plain Sight,String Theory,inplainsight,stringtheory,TCAEG1909289,5,0
00070976.m4a,Wa,Gamma Dog,wa,gammadog,TCAEG1912645,9,0
00065311.m4a,Sick & Tired,Boulevards,sicktired,boulevards,TCAEG1915886,2,0
00066162.m4a,Sometimes I Don't,Daniela Andrade,sometimesidont,danielaandrade,TCAEG1919419,28,0
00053346.m4a,Iron Lung,ARXX,ironlung,arxx,TCAEG1921997,15,0
00061910.m4a,Plans,Maude Latour,plans,maudelatour,TCAEG1924134,45,0
00052900.m4a,Imaginationcy,Goth Babe,imaginationcy,gothbabe,TCAEG1931161,55,0
00065519.m4a,Six Speed,"Pouya, Juicy J",sixspeed,pouya,TCAEG1934173,88,0
00066340.m4a,Space Makes Me Sad,Fiji Blue,spacemakesmesad,fijiblue,TCAEG1942027,21,0
00071356.m4a,Waves,Mild Joy,waves,mildjoy,TCAEG1943334,7,0
00070349.m4a,Uneasy,New West,uneasy,newwest,TCAEG1945325,3,0
00065073.m4a,Sharon,Rosenau & Sanborn,sharon,rosenausanborn,TCAEG1945864,17,0
00058986.m4a,New Disco,Chair Model,newdisco,chairmodel,TCAEG1946190,10,0
00056163.m4a,Lot & Abraham,Elcamino,lotabraham,elcamino,TCAEG1946613,6,0
00071943.m4a,Where U From,Mia Ferrari,whereufrom,miaferrari,TCAEG1950340,17,0
00046833.m4a,Even If,FOZSA,evenif,fozsa,TCAEG1957327,11,0
00074404.m4a,wannabe,sam woods,wannabe,samwoods,TCAEG1957630,8,0
00067050.m4a,Sugar Lips,Link Lewis,sugarlips,linklewis,TCAEG1972094,18,0
00060505.m4a,One More Drank,Rob $tone,onemoredrank,robtone,TCAEG1974078,32,0
00047463.m4a,Far Away,"UTAH, Kyl",faraway,utah,TCAEG1976172,3,0
00052992.m4a,In My Head,Lauren Sanderson,inmyhead,laurensanderson,TCAEG1982547,20,0
00059751.m4a,Not Ur Girl,Peach Club,noturgirl,peachclub,TCAEG1988012,6,0
00048786.m4a,Fyre,Dence,fyre,dence,TCAEG1989944,6,0
00062085.m4a,Poplar,Michigander,poplar,michigander,TCAEG1998497,13,0
00042257.m4a,Calling Me,Jeremy Leone,callingme,jeremyleone,TCAEG1998686,6,0
00067941.m4a,Tears That I Won't Shed,SpaceMan Zack,tearsthatiwontshed,spacemanzack,TCAEH1904267,5,0
00054234.m4a,Killer Bees,Thinking Caps,killerbees,thinkingcaps,TCAEH1904888,2,0
00071806.m4a,What's the Move,"Deux Twins, Lexy Panterra",whatsthemove,deuxtwins,TCAEH1907013,23,0
00071326.m4a,Waterbaby,"Yaehsun, Jose Contreras",waterbaby,yaehsun,TCAEH1908224,12,0
00070353.m4a,Uneven,Luna Pines,uneven,lunapines,TCAEH1909427,11,0
00040556.m4a,Better Days,"YAAK, Rory Fresco",betterdays,yaak,TCAEH1911138,9,0
00056094.m4a,Lost Boy,Bikini Trill,lostboy,bikinitrill,TCAEH1912311,1,0
00068776.m4a,The Waiter,Taylor Hollingsworth,thewaiter,taylorhollingsworth,TCAEH1912801,3,0
00039060.m4a,Arcade,Citrîne,arcade,citrine,TCAEH1922152,13,0
00042667.m4a,Cause the World Is Small,Brothers Page,causetheworldissmall,brotherspage,TCAEH1925332,170,0
00070804.m4a,Vitamin T,KERA,vitamint,kera,TCAEH1934059,10,0
00064594.m4a,Say Less,"Daniel 6, Freshie",sayless,daniel6,TCAEH1934263,12,0
00061754.m4a,Physics of Angels,Sons Of The Descent,physicsofangels,sonsofthedescent,TCAEH1935584,2,0
00066576.m4a,Starsick,Maude Latour,starsick,maudelatour,TCAEH1937385,22,0
00059247.m4a,No Cry,Nykki,nocry,nykki,TCAEH1940766,7,0
00063185.m4a,Red Cups,Keysha Freshh,redcups,keyshafreshh,TCAEH1943464,2,0
00042788.m4a,Change You,Chasing Daze,changeyou,chasingdaze,TCAEH1947586,7,0
00070023.m4a,Turn,Claude,turn,claude,TCAEH1957524,8,0
00048280.m4a,Foreign,Yung Reece,foreign,yungreece,TCAEH1966530,4,0
00062041.m4a,Polly Pocket,Daniela Andrade,pollypocket,danielaandrade,TCAEH1967974,33,0
00069807.m4a,Trials,The Dirty Clergy,trials,thedirtyclergy,TCAEH1969630,5,0
00046636.m4a,Endless Summer,"Cashae, Kiddo AI",endlesssummer,cashae,TCAEH1969892,75,0
00044108.m4a,Crush,Kara Jackson,crush,karajackson,TCAEH1971958,6,0
00038154.m4a,Ain't It (Freestyle),Kellie Sweet,aintitfreestyle,kelliesweet,TCAEH1973671,5,0
00038551.m4a,All in Your Head,Daisy Brains,allinyourhead,daisybrains,TCAEH1973963,9,0
00074188.m4a,see u in hell,Caro,seeuinhell,caro,TCAEH1984046,11,0
00053409.m4a,It Could Be Worse,Denvre,itcouldbeworse,denvre,TCAEH1984268,14,0
00044208.m4a,Cut Me Off,"King John, Clinton John",cutmeoff,kingjohn,TCAEH1984491,6,0
00041410.m4a,Boss,KNOWN,boss,known,TCAEH1986706,5,0
00043295.m4a,Coconut,FOZSA,coconut,fozsa,TCAEH1993432,5,0
00042174.m4a,Cain,Gabe 'Nandez,cain,gabenandez,TCAEH1995045,3,0
00070712.m4a,Vhs Memories,Android Automatic,vhsmemories,androidautomatic,TCAEI1900687,2,0
00046583.m4a,Empty Persuasions,"Elio, Onsen, Harmless",emptypersuasions,elio,TCAEI1901439,5,0
00043863.m4a,Could Be Anything,dyme,couldbeanything,dyme,TCAEI1906788,8,0
00041749.m4a,Broken,Anson Seabra,broken,ansonseabra,TCAEI1907787,26,0
00071221.m4a,Was It Something I Said,MyKey,wasitsomethingisaid,mykey,TCAEI1908552,111,0
00070787.m4a,Visible,Sans Soucis,visible,sanssoucis,TCAEI1910693,22,0
00057358.m4a,Melancholy Deja Vu,Nico Muhoberac,melancholydejavu,nicomuhoberac,TCAEI1920741,7,0
00044469.m4a,Dancing Like,Emma Kern,dancinglike,emmakern,TCAEI1920932,34,0
00072079.m4a,Who I Am,LOCS,whoiam,locs,TCAEI1932159,3,0
00070750.m4a,View,Mark Mejia,view,markmejia,TCAEI1933923,8,0
00057741.m4a,Misery,Michigander,misery,michigander,TCAEI1934930,28,0
00048601.m4a,Friendzone (Roll With Me),"Romero Mosley, Lorine Chia, Cire' The Maestro",friendzonerollwithme,romeromosley,TCAEI1940014,3,0
00051680.m4a,Human Breach,LOMELI,humanbreach,lomeli,TCAEI1946475,11,0
00039765.m4a,Backward in Love,shy kids,backwardinlove,shykids,TCAEI1953781,19,0
00059913.m4a,Numb,Fiji Blue,numb,fijiblue,TCAEI1955813,38,0
00062531.m4a,Pull Up,Mikey100k,pullup,mikey100k,TCAEI1958388,7,0
00040768.m4a,Big,Western Settings,big,westernsettings,TCAEI1962008,8,0
00040641.m4a,Better,Western Settings,better,westernsettings,TCAEI1962020,1,0
00054416.m4a,Kool Aid,KIRBY,koolaid,kirby,TCAEI1964500,113,0
00051820.m4a,Hypnotized,Weston Estate,hypnotized,westonestate,TCAEI1992755,22,0
00042723.m4a,Ceviche,"Ryan Lee, Kevin Ross",ceviche,ryanlee,TCAEI1993050,5,0
00058709.m4a,Natural Affair (Single Edit),The Growlers,naturalaffairsingleedit,thegrowlers,TCAEI1995651,75,0
00049565.m4a,Golden,shiv,golden,shiv,TCAEJ1912280,24,0
00044095.m4a,Crunch Time,3409,crunchtime,3409,TCAEJ1912527,7,0
00063532.m4a,Ride My Bike,Maude Latour,ridemybike,maudelatour,TCAEJ1915964,34,0
00041036.m4a,Blind,"Elio, Onsen, Harmless",blind,elio,TCAEJ1917677,2,0
00063563.m4a,Riding With Me,Froogle,ridingwithme,froogle,TCAEJ1919911,23,0
00042411.m4a,Can't Stop Cryin',Austin Manuel,cantstopcryin,austinmanuel,TCAEJ1921685,4,0
00061878.m4a,Pista (Great Start),Los Bitchos,pistagreatstart,losbitchos,TCAEJ1935252,27,0
00073742.m4a,i don't miss u,Caro,idontmissu,caro,TCAEJ1939230,60,0
00055638.m4a,Liquor Store On Mars,Kelsy Karter,liquorstoreonmars,kelsykarter,TCAEJ1939855,24,0
00049238.m4a,Girls Like Me,Giselle Torres,girlslikeme,giselletorres,TCAEJ1944743,20,0
00039748.m4a,Back to the Start,Georgia Greene,backtothestart,georgiagreene,TCAEJ1948934,11,0
00051721.m4a,Hunnid Band!,KNOWN,hunnidband,known,TCAEJ1949761,2,0
00073193.m4a,Youth Memories,Fljúga,youthmemories,fljuga,TCAEJ1957823,108,0
00063176.m4a,Recuerdos (Remix),"Juhn, Brytiago, Myke Towers, Lenny Tavárez, Farruko",recuerdosremix,juhn,TCAEJ1961637,163,0
00050528.m4a,Hawaii on Fire,Swearr,hawaiionfire,swearr,TCAEJ1968158,3,0
00071609.m4a,Wet Dreams,Daniela Andrade,wetdreams,danielaandrade,TCAEJ1970691,37,0
00050670.m4a,Heartland,Hailey Whitters,heartland,haileywhitters,TCAEJ1974078,19,0
00046331.m4a,Easy Tiger,Rob The Heart,easytiger,robtheheart,TCAEJ1975082,6,0
00066404.m4a,Speechless,F Timmi,speechless,ftimmi,TCAEJ1987852,9,0
00054880.m4a,Lay It Down,Froogle,layitdown,froogle,TCAEJ1991835,17,0
00041978.m4a,Butterfly Rain,Tori Templet,butterflyrain,toritemplet,TCAEK1914218,5,0
00069982.m4a,Tumbledown,Strangepride,tumbledown,strangepride,TCAEK1917047,3,0
00058699.m4a,Nasty Business (Mayeul & JKS Remix),"Lucass P, JKS, Mayeul",nastybusinessmayeuljksremix,lucassp,TCAEK1924926,2,0
