id,song,artist,timestamp,isrc,release_date,tags
00048827.m4a,GO OFF (Nuthin' 2 It),Dillon Francis,2021-01-18T22:52:47.957Z,USZ4V1900321,2019-08-27T00:00:00.000Z,DANCE
00072923.m4a,You Don't Care,Steve Brian,2021-01-18T22:52:47.957Z,GBLV61808721,2018-12-06T00:00:00.000Z,TRANCE
00074150.m4a,ripped jeans,adan diaz,2021-01-18T22:52:47.957Z,QM38F2000001,2020-04-16T00:00:00.000Z,ALTERNATIVE
00060930.m4a,Outta There,Moe,2021-01-18T22:52:47.957Z,QZFZ61925882,2019-08-15T00:00:00.000Z,HIP-HOP/RAP
00064882.m4a,Senses,"Snavs, Todd Helder",2021-01-18T22:52:47.957Z,GBKPL2090602,2020-03-19T00:00:00.000Z,DANCE
00060290.m4a,Olympians,Andrew Bird,2021-01-18T22:52:47.957Z,USC4R1802569,2019-03-21T00:00:00.000Z,ALTERNATIVE
00073979.m4a,name & place,dad sports,2021-01-18T22:52:47.957Z,QZHN32029012,2020-05-28T00:00:00.000Z,ALTERNATIVE
00040104.m4a,Battle Hymn of the Republic,Jon Batiste,2021-01-18T22:52:47.957Z,USHM91745903,2017-11-02T00:00:00.000Z,JAZZ
00056450.m4a,Lovers,Rebounder,2021-01-18T22:52:47.957Z,QMEZE1949250,2020-02-27T00:00:00.000Z,ALTERNATIVE
00039959.m4a,Balenciaga,Cheat Codes,2021-01-18T22:52:47.957Z,QMCE31801773,2018-05-03T00:00:00.000Z,DANCE
00062270.m4a,Prescription,YSN Flow,2021-01-18T22:52:47.957Z,USUM72006395,2020-04-10T00:00:00.000Z,HIP-HOP/RAP
00062532.m4a,Pullin,"Fat Joe, Dre, Lil Wayne",2021-01-18T22:52:47.957Z,USUYG1259418,2019-06-27T00:00:00.000Z,HIP-HOP/RAP
00051521.m4a,Hot Sauce,Blake,2021-01-18T22:52:47.957Z,USAT21901882,2019-03-15T00:00:00.000Z,HIP-HOP/RAP
00037915.m4a,About You,Otto Knows,2021-01-18T22:52:47.957Z,SE4YV1900301,2019-08-29T00:00:00.000Z,ELECTRONIC
00067596.m4a,TREESHA,Justin Rarri,2021-01-18T22:52:47.957Z,USUM71915467,2019-10-02T00:00:00.000Z,HIP-HOP/RAP
00045132.m4a,Die To Live,Volbeat,2021-01-18T22:52:47.957Z,DKNE11900017,2019-08-02T00:00:00.000Z,HARD ROCK
00049122.m4a,Ghost Adventure Spirit Orb,chloe moriondo,2021-01-18T22:52:47.957Z,USAT21907074,2020-02-21T00:00:00.000Z,POP
00052214.m4a,I Met You,"Anna Lunoe, Flume",2021-01-18T22:52:47.957Z,AUFF00500362,2012-07-08T00:00:00.000Z,DANCE
00037370.m4a,3 AM,Junior Mesa,2021-01-18T22:52:47.957Z,US25X1902522,2019-10-07T00:00:00.000Z,ALTERNATIVE
00041340.m4a,Boomerang,Imagine Dragons,2021-01-18T22:52:47.957Z,USUM71816158,2018-11-08T00:00:00.000Z,ALTERNATIVE
00040655.m4a,Beyond Right Now - The Glitch Mob Remix,"The Glitch Mob, STS9",2021-01-18T22:52:47.957Z,QMBZ92059020,2020-11-19T00:00:00.000Z,ELECTRONIC
00040600.m4a,Better Than Today,Rhys Lewis,2021-01-18T22:52:47.957Z,GBUM71807726,2019-01-03T00:00:00.000Z,PERFORMER / COMPOSER
00051797.m4a,Hybrid Sounds,"Schwarz Avni, Tiefschwarz, Yotam Avni",2021-01-18T22:52:47.957Z,DEY471981057,2019-07-04T00:00:00.000Z,ELECTRONIC
00039710.m4a,Back To Old Habits,Kev Decor,2021-01-18T22:52:47.957Z,QZGTH1900017,2019-05-31T00:00:00.000Z,R&B/SOUL
00041569.m4a,Break Me Down,Steve Angello,2021-01-18T22:52:47.957Z,GBXGT1700124,2017-11-16T00:00:00.000Z,DANCE
00058168.m4a,Move It,"Faruk Orakci, Gunes Ergun",2021-01-18T22:52:47.957Z,NL1ZN2000339,2020-07-08T00:00:00.000Z,DANCE
00039712.m4a,Back To This,Michael Cieri,2021-01-18T22:52:47.957Z,CACWV1924964,2019-01-20T00:00:00.000Z,CONTEMPORARY R&B
00049088.m4a,Get Your Hopes Up,Elle Azar,2021-01-18T22:52:47.957Z,QM24S1916093,2019-05-09T00:00:00.000Z,ELECTRONIC
00056606.m4a,M808,Mike Hawkins,2021-01-18T22:52:47.957Z,NLF711711190,2017-11-30T00:00:00.000Z,DANCE
00048778.m4a,Future Nostalgia,Dua Lipa,2021-01-18T22:52:47.957Z,GBAHT1901177,2019-12-12T00:00:00.000Z,POP
00040115.m4a,Báilame - Remix,"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian",2021-01-18T22:52:47.957Z,USUM71708122,2017-07-30T00:00:00.000Z,LATIN URBAN
00050207.m4a,Hairpin Turns,The National,2021-01-18T22:52:47.957Z,GBAFL1900126,2019-04-30T00:00:00.000Z,ALTERNATIVE
00041159.m4a,Blue Jean Bandit,"Tm88, Southside, Moneybagg Yo, Young Thug, Future",2021-01-18T22:52:47.957Z,USUM71816890,2020-05-06T00:00:00.000Z,HIP-HOP/RAP
00055056.m4a,Lemon Drop,Absofacto,2021-01-18T22:52:47.957Z,USAT22000766,2020-03-06T00:00:00.000Z,ALTERNATIVE
00040151.m4a,Be Kind (with Halsey) [Surf Mesa Remix],"Marshmello, Halsey, Surf Mesa",2021-01-18T22:52:47.957Z,USUG12002218,2020-06-11T00:00:00.000Z,DANCE
00049581.m4a,Gone Too Soon,Andrew Jannakos,2021-01-18T22:52:47.957Z,USHM92070996,2020-09-15T00:00:00.000Z,COUNTRY
00053680.m4a,Jesus Is Lord,Kanye West,2021-01-18T22:52:47.957Z,USUM71922126,2019-10-24T00:00:00.000Z,HIP-HOP/RAP
00047209.m4a,Faces in the Sky,John Clark,2021-01-18T22:52:47.957Z,DEB338117805,1981-02-28T00:00:00.000Z,JAZZ
00072878.m4a,You Are Confused,Notes From Under Ground,2021-01-18T22:52:47.957Z,QZHN51950929,2019-09-27T00:00:00.000Z,ALTERNATIVE
00050658.m4a,Heartbreak City,Ty James,2021-01-18T22:52:47.957Z,QMGR32032545,2019-06-28T00:00:00.000Z,HIP-HOP/RAP
00060743.m4a,Orange Trees,MARINA,2021-01-18T22:52:47.957Z,GBAHS1900197,2019-03-21T00:00:00.000Z,POP
00069709.m4a,Traffic,"LOUDPVCK, Botnek",2021-01-18T22:52:47.957Z,QM4TW1742126,2017-02-23T00:00:00.000Z,DANCE
00064606.m4a,Say Ooh La La,Ld Donovan,2021-01-18T22:52:47.957Z,FRU701900221,2019-06-15T00:00:00.000Z,POP
00060369.m4a,On My Way,PRETTYMUCH,2021-01-18T22:52:47.957Z,GBHMU1800016,2018-04-18T00:00:00.000Z,POP
00045096.m4a,Dicen,"Matt Hunter, Lele Pons",2021-01-18T22:52:47.957Z,USUM71803873,2018-05-03T00:00:00.000Z,LATIN URBAN
00051017.m4a,High Low,The Unlikely Candidates,2021-01-18T22:52:47.957Z,USQX92002451,2020-05-28T00:00:00.000Z,ALTERNATIVE
00039121.m4a,Art (Edit),"Bogdan Raczynski, 8Ball",2021-01-18T22:52:47.957Z,GB5P51900196,2019-05-28T00:00:00.000Z,ELECTRONIC
00060374.m4a,On My Way,"TooManyLeftHands, Martyn Ell",2021-01-18T22:52:47.957Z,DK4YA1808601,2018-05-31T00:00:00.000Z,POP
00053177.m4a,Inocente,Myke Towers,2021-01-18T22:52:47.957Z,QM6N21974271,2019-06-24T00:00:00.000Z,LATIN URBAN
00060818.m4a,Our House Is Burning,The Best Part,2021-01-18T22:52:47.957Z,TCAES2073966,2020-04-30T00:00:00.000Z,POP
00063267.m4a,Regretting It,Rosehip Teahouse,2021-01-18T22:52:47.957Z,FRX202013043,2020-07-02T00:00:00.000Z,INDIE POP
00048223.m4a,For Colored Boys,Kota the Friend,2021-01-18T22:52:47.957Z,QZ85M1934926,2019-05-14T00:00:00.000Z,HIP-HOP/RAP
00038825.m4a,Andy,Huron John,2021-01-18T22:52:47.957Z,QZ93L2005414,2020-03-02T00:00:00.000Z,POP
00068767.m4a,The Usual,Sam Fischer,2021-01-18T22:52:47.957Z,GBARL2000633,2020-07-30T00:00:00.000Z,POP
00043532.m4a,Comfort Crowd,Conan Gray,2021-01-18T22:52:47.957Z,USUM71915466,2019-09-04T00:00:00.000Z,POP
00050697.m4a,Heat Wave,cehryl,2021-01-18T22:52:47.957Z,GBKPL1942331,2019-05-20T00:00:00.000Z,SINGER/SONGWRITER
00056688.m4a,MOJAITA,"J Balvin, Bad Bunny",2021-01-18T22:52:47.957Z,USUM71911616,2019-06-27T00:00:00.000Z,LATIN URBAN
00045885.m4a,Dragons in the MoMA,The Trp,2021-01-18T22:52:47.957Z,GBKPL1800149,2018-04-18T00:00:00.000Z,R&B/SOUL
00061638.m4a,Perfect for U,"SqueakPIVOT, Xone White",2021-01-18T22:52:47.957Z,TCADM1844874,2018-06-05T00:00:00.000Z,R&B/SOUL
00059953.m4a,Nü Shoes,Wes Period,2021-01-18T22:52:47.957Z,USUM71923420,2019-12-06T00:00:00.000Z,POP
00037847.m4a,ALMOST,DDG,2021-01-18T22:52:47.957Z,USSM11913091,2019-11-01T00:00:00.000Z,HIP-HOP/RAP
00055776.m4a,Lo Orozco,Nimo,2021-01-18T22:52:47.957Z,DEUD41813787,2018-05-20T00:00:00.000Z,DANCE
00055517.m4a,Like Strangers Do,AJ Mitchell,2021-01-18T22:52:47.957Z,USSM11903510,2019-10-17T00:00:00.000Z,POP
00040079.m4a,Barrio,Olexesh,2021-01-18T22:52:47.957Z,DEVY21900005,2019-05-16T00:00:00.000Z,HIP-HOP/RAP
00041803.m4a,Bubbly,DeJ Loaf,2021-01-18T22:52:47.957Z,QMRSZ1902836,2020-02-07T00:00:00.000Z,HIP-HOP/RAP
00037455.m4a,450 - 2020 Mix,"Bad Boy Chiller Crew, S Dog",2021-01-18T22:52:47.957Z,FRX202008644,2020-07-02T00:00:00.000Z,GARAGE
00061566.m4a,Pendiente de Usted,Justin Quiles,2021-01-18T22:52:47.957Z,USWL11800139,2018-03-22T00:00:00.000Z,LATINO
00055193.m4a,Let Me Tell - Original Mix,Brokenears,2021-01-18T22:52:47.957Z,ITV261900779,2019-09-19T00:00:00.000Z,HOUSE
00039895.m4a,Badnews,redveil,2021-01-18T22:52:47.957Z,QZK6N2055186,2020-08-24T00:00:00.000Z,HIP-HOP/RAP
00054796.m4a,Last Time,Anson Seabra,2021-01-18T22:52:47.957Z,TCAEM1942689,2019-11-06T00:00:00.000Z,SINGER/SONGWRITER
00041906.m4a,Burnet Moth,"Jason Barty, Mackie Smith",2021-01-18T22:52:47.957Z,ZA04P1700026,2018-07-24T00:00:00.000Z,ELECTRONIC
00049062.m4a,Get The Fuck Off My Dick,Vince Staples,2021-01-18T22:52:47.957Z,USUM71802013,2018-03-08T00:00:00.000Z,HIP-HOP/RAP
00047155.m4a,FOOLISH,Meghan Trainor,2021-01-18T22:52:47.957Z,USSM11805753,2019-02-07T00:00:00.000Z,POP
00043263.m4a,Clovers,Barrie,2021-01-18T22:52:47.957Z,QZ8SH1903003,2019-02-05T00:00:00.000Z,INDIE POP
00059752.m4a,Not Yet,Donnie McClurkin,2021-01-18T22:52:47.957Z,QMUDF1931012,2019-03-01T00:00:00.000Z,CHRISTIAN & GOSPEL
00042091.m4a,CITY OF ANGELS,24kGoldn,2021-01-18T22:52:47.957Z,USQX91902803,2019-11-21T00:00:00.000Z,HIP-HOP/RAP
00074067.m4a,palace of steam,stanleystanley,2021-01-18T22:52:47.957Z,UKKTD1900043,2019-07-25T00:00:00.000Z,ELECTRONIC
00069788.m4a,Treat You Right,Yellow Days,2021-01-18T22:52:47.957Z,GBARL2000347,2020-04-30T00:00:00.000Z,R&B/SOUL
00059052.m4a,New,Windisch,2021-01-18T22:52:47.957Z,DEUJ11700303,2017-06-29T00:00:00.000Z,HARD BOP
00067859.m4a,Taste (Make It Shake),Aitch,2021-01-18T22:52:47.957Z,GBARL1900839,2019-07-30T00:00:00.000Z,HIP-HOP/RAP
00062403.m4a,Problems,A R I Z O N A,2021-01-18T22:52:47.957Z,USAT21904938,2019-10-10T00:00:00.000Z,ALTERNATIVE
00071623.m4a,What A Shame,Leyla Blue,2021-01-18T22:52:47.957Z,USUM71921062,2019-10-25T00:00:00.000Z,POP
00059765.m4a,Not for You,"Hiser, R I L E Y, Glooms",2021-01-18T22:52:47.957Z,QZHN61997044,2019-10-17T00:00:00.000Z,POP
00069948.m4a,Try This,Necklace,2021-01-18T22:52:47.957Z,QM2PV1793067,2017-06-26T00:00:00.000Z,HIP-HOP/RAP
00037557.m4a,7 Stunden,"LEA, Capital Bra",2021-01-18T22:52:47.957Z,DEQ322000151,2020-05-28T00:00:00.000Z,POP
00043642.m4a,Con Moto,String Theory,2021-01-18T22:52:47.957Z,DEG931850681,2018-04-26T00:00:00.000Z,HOUSE
00072828.m4a,Yikes,Kanye West,2021-01-18T22:52:47.957Z,USUM71807679,2018-05-31T00:00:00.000Z,HIP-HOP/RAP
00043104.m4a,Circles,DLG,2021-01-18T22:52:47.957Z,QZES81946895,2019-05-16T00:00:00.000Z,R&B/SOUL
00048892.m4a,Gamla Stan,Jacob Gurevitsch,2021-01-18T22:52:47.957Z,DKAZ71910811,2020-04-16T00:00:00.000Z,ELECTRONIC
00049041.m4a,Get My Way,"KayFaraway, ROMderful, Lou Phelps",2021-01-18T22:52:47.957Z,QM24S1924808,2019-09-21T00:00:00.000Z,ELECTRONIC
00062691.m4a,Queen Cobra,The Orphan The Poet,2021-01-18T22:52:47.957Z,QZGLS1960078,2019-05-23T00:00:00.000Z,ALTERNATIVE
00066282.m4a,Sounds of the Skeng,Stormzy,2021-01-18T22:52:47.957Z,GBAHS1901152,2019-09-05T00:00:00.000Z,HIP-HOP/RAP
00055805.m4a,Locator,Wilco,2021-01-18T22:52:47.957Z,USEP41606009,2016-07-14T00:00:00.000Z,ALTERNATIVE
00048592.m4a,Friends,Ollie,2021-01-18T22:52:47.957Z,QMRSZ2000105,2020-01-30T00:00:00.000Z,POP
00050328.m4a,Happier,Ed Sheeran,2021-01-18T22:52:47.957Z,GBAHS1700028,2017-03-02T00:00:00.000Z,POP
00044175.m4a,Cuenta Pendiente,"Paty Cantú, Alejandro Sanz",2021-01-18T22:52:47.957Z,MXUM71701670,2018-08-16T00:00:00.000Z,LATIN POP
00040913.m4a,Black Motorcycle,Kassi Ashton,2021-01-18T22:52:47.957Z,USUM72014468,2020-10-07T00:00:00.000Z,COUNTRY
00061247.m4a,Paper Doll,Lauren Martinez,2021-01-18T22:52:47.957Z,SE6A91802106,2018-11-22T00:00:00.000Z,POP
00050119.m4a,HIGHER,Bishop Briggs,2021-01-18T22:52:47.957Z,USUG12002193,2020-10-02T00:00:00.000Z,ALTERNATIVE
00071972.m4a,Wherever You Sleep,Bay Ledges,2021-01-18T22:52:47.957Z,QMRSZ1801750,2018-09-13T00:00:00.000Z,ALTERNATIVE
00059668.m4a,NorthStar - Remix,"XXXTENTACION, Joyner Lucas",2021-01-18T22:52:47.957Z,USUYG1284383,2019-12-05T00:00:00.000Z,POP
00054553.m4a,LOVE,X Lovers,2021-01-18T22:52:47.957Z,USRC12001631,2020-08-07T00:00:00.000Z,POP
00048998.m4a,Get Back Up,Emarosa,2021-01-18T22:52:47.957Z,USHR21810504,2019-02-05T00:00:00.000Z,ROCK
00061019.m4a,Own The Night,"Tom Ferry, PollyAnna, LODATO",2021-01-18T22:52:47.957Z,GBLV61925782,2020-01-09T00:00:00.000Z,DANCE
00050398.m4a,Hard On Yourself,"Charlie Puth, blackbear",2021-01-18T22:52:47.957Z,USAT22005350,2020-08-14T00:00:00.000Z,POP
00057239.m4a,Me Lloras,"Gloria Trevi, Charly Black",2021-01-18T22:52:47.957Z,USUM71814362,2018-09-20T00:00:00.000Z,LATIN POP
00065909.m4a,Sofia,Tiny Meat Gang,2021-01-18T22:52:47.957Z,USQX92000954,2020-10-02T00:00:00.000Z,HIP-HOP/RAP
00062571.m4a,Pupila,"ANAVITÓRIA, Vitor Kley",2021-01-18T22:52:47.957Z,BRUM71901979,2019-07-04T00:00:00.000Z,POP
00054655.m4a,La Rompe Corazones,"Daddy Yankee, Ozuna",2021-01-18T22:52:47.957Z,US2BU1603070,2017-01-12T00:00:00.000Z,LATIN URBAN
00057461.m4a,Messy,Lil Tracy,2021-01-18T22:52:47.957Z,QZJ4Z1900043,2020-09-04T00:00:00.000Z,HIP-HOP/RAP
00059034.m4a,New Shoes,Overcoats,2021-01-18T22:52:47.957Z,USC4R1903009,2020-03-06T00:00:00.000Z,ALTERNATIVE
00046689.m4a,Enough,Rachel Wammack,2021-01-18T22:52:47.957Z,USRN11900011,2019-03-15T00:00:00.000Z,COUNTRY
00045539.m4a,Don't Die,NOBRO,2021-01-18T22:52:47.957Z,CADE71901060,2020-04-16T00:00:00.000Z,ROCK
00066858.m4a,Stranger Nights,Patrick Martin,2021-01-18T22:52:47.957Z,GBKPL1947414,2019-05-03T00:00:00.000Z,POP
00047459.m4a,Far Away,Jessie Reyez,2021-01-18T22:52:47.957Z,USUG11901550,2019-10-03T00:00:00.000Z,R&B/SOUL
00072814.m4a,Yes Please,Poo Bear,2021-01-18T22:52:47.957Z,US23A1501665,2019-11-29T00:00:00.000Z,POP
00048516.m4a,Freestyle,Rod Wave,2021-01-18T22:52:47.957Z,USLD91727964,2020-07-31T00:00:00.000Z,HIP-HOP/RAP
00040159.m4a,Be Mine,Ofenbach,2021-01-18T22:52:47.957Z,FR9W11620052,2016-11-24T00:00:00.000Z,ELECTRONIC
00059497.m4a,No Stylist,"French Montana, Drake",2021-01-18T22:52:47.957Z,USSM11807535,2018-09-19T00:00:00.000Z,HIP-HOP/RAP
00050793.m4a,Hellboy,Trippie Redd,2021-01-18T22:52:47.957Z,QMEU31718222,2017-10-05T00:00:00.000Z,HIP-HOP/RAP
00053155.m4a,Inhale,Bryson Tiller,2021-01-18T22:52:47.957Z,USRC12001946,2020-09-03T00:00:00.000Z,R&B/SOUL
00068734.m4a,The Swirming Mermish,Hólmar,2021-01-18T22:52:47.957Z,DEBE71900138,2019-03-21T00:00:00.000Z,HOUSE
00042661.m4a,Caught Up,NOA,2021-01-18T22:52:47.957Z,FR59R1993549,2019-08-22T00:00:00.000Z,POP
00056436.m4a,"Lover, Will You Lead Me?",David Ramirez,2021-01-18T22:52:47.957Z,QMQQQ2000002,2020-03-05T00:00:00.000Z,SINGER/SONGWRITER
00059587.m4a,Nobody Like You,Lo Nightly,2021-01-18T22:52:47.957Z,QZES61931629,2019-04-25T00:00:00.000Z,POP
00050372.m4a,Happy Tears,Amelia Carey,2021-01-18T22:52:47.957Z,US53Q1900016,2019-06-13T00:00:00.000Z,DANCE
00070814.m4a,Vodka & Lemonade,Ebenezer,2021-01-18T22:52:47.957Z,ZZOPM2003019,2020-08-14T00:00:00.000Z,R&B/SOUL
00041671.m4a,Bright Light,"Moguai, Tinlicker",2021-01-18T22:52:47.957Z,GBTDG1301381,2017-12-07T00:00:00.000Z,DANCE
00041730.m4a,Broken Finger Blues,Richard Swift,2021-01-18T22:52:47.957Z,US38W1824202,2018-09-20T00:00:00.000Z,INDEPENDENT ROCK
00062130.m4a,Poseidon,"Samurai Champs, Jeah, Merv xx Gotti",2021-01-18T22:52:47.957Z,CA6951900002,2019-04-04T00:00:00.000Z,R&B/SOUL
00062642.m4a,QUARANTINE CLEAN,"Turbo, Gunna, Young Thug",2021-01-18T22:52:47.957Z,USUG12001276,2020-04-01T00:00:00.000Z,HIP-HOP/RAP
00072142.m4a,Why Do People Grow (Long for the Day When I Had That Flip Phone),Huron John,2021-01-18T22:52:47.957Z,QZ93L2007542,2020-04-01T00:00:00.000Z,POP
00056323.m4a,Love On Top,ALX,2021-01-18T22:52:47.957Z,USLD91726571,2020-05-14T00:00:00.000Z,POP
00055194.m4a,Let Me,Harry Hudson,2021-01-18T22:52:47.957Z,QMJMT1902510,2020-02-28T00:00:00.000Z,ALTERNATIVE
00044106.m4a,Crush,Day Wave,2021-01-18T22:52:47.957Z,GBPVV2003027,2020-04-24T00:00:00.000Z,ALTERNATIVE
00066912.m4a,Stress Me Out,Stevie Jean,2021-01-18T22:52:47.957Z,AUSFO2034011,2020-07-09T00:00:00.000Z,ALTERNATIVE
00053633.m4a,Jealous Of Birds,Bre Kennedy,2021-01-18T22:52:47.957Z,QM24S1922934,2019-08-02T00:00:00.000Z,SINGER/SONGWRITER
00058366.m4a,My Chain,SOB X RBE,2021-01-18T22:52:47.957Z,USUYG1287529,2019-12-19T00:00:00.000Z,HIP-HOP/RAP
00047188.m4a,FYI (Know Now),Lil Yachty,2021-01-18T22:52:47.957Z,USUM71704210,2017-05-25T00:00:00.000Z,HIP-HOP/RAP
00052297.m4a,I See You,MISSIO,2021-01-18T22:52:47.957Z,USRC11900302,2019-03-14T00:00:00.000Z,ALTERNATIVE
00072829.m4a,Yikes,Nicki Minaj,2021-01-18T22:52:47.957Z,USCM52000025,2020-02-06T00:00:00.000Z,HIP-HOP/RAP
00039892.m4a,Baddie Betty Boop,"Sleepy Hallow, Fivio Foreign",2021-01-18T22:52:47.957Z,USUYG1315736,2020-06-05T00:00:00.000Z,HIP HOP / RAP
00039911.m4a,Baggin',"Marshmello, 42 Dugg",2021-01-18T22:52:47.957Z,CA5KR2080240,2020-09-02T00:00:00.000Z,HIP-HOP/RAP
00044531.m4a,Dark Ballet,Madonna,2021-01-18T22:52:47.957Z,USUG11900852,2019-06-06T00:00:00.000Z,POP
00060074.m4a,Obvious Guy,Alfie Templeman,2021-01-18T22:52:47.957Z,GBKPL2000362,2020-06-30T00:00:00.000Z,ALTERNATIVE
00056078.m4a,Losing My Mind,OYSTER KIDS,2021-01-18T22:52:47.957Z,GBKPL1938585,2019-03-07T00:00:00.000Z,ALTERNATIVE
00060917.m4a,Outside,MorMor,2021-01-18T22:52:47.957Z,GBKPL1941461,2019-03-20T00:00:00.000Z,ALTERNATIVE
00048995.m4a,Get Away,Dylan Sinclair,2021-01-18T22:52:47.957Z,QZDA62000230,2020-04-08T00:00:00.000Z,R&B/SOUL
00072020.m4a,White Hills,Leo Bhanji,2021-01-18T22:52:47.957Z,GBK3W2001336,2020-07-02T00:00:00.000Z,ALTERNATIVE
00064522.m4a,Savage,MIST,2021-01-18T22:52:47.957Z,GBAHT1901214,2020-01-02T00:00:00.000Z,HIP-HOP/RAP
00061868.m4a,Pipe Dreams,Regular Spread,2021-01-18T22:52:47.957Z,QZB4J1808025,2018-05-05T00:00:00.000Z,ALTERNATIVE
00038696.m4a,Always On My Mind,LO-FI LE-VI,2021-01-18T22:52:47.957Z,NLX7T1900001,2019-03-14T00:00:00.000Z,POP
00059058.m4a,Next Day,"Dany Neville, T-Pain, Happi",2021-01-18T22:52:47.957Z,USLD91726568,2020-06-05T00:00:00.000Z,R&B/SOUL
00066030.m4a,Somebody Else,VÉRITÉ,2021-01-18T22:52:47.957Z,GBWWP1602277,2016-09-08T00:00:00.000Z,ALTERNATIVE
00046722.m4a,Episode,Goldwash,2021-01-18T22:52:47.957Z,FR59R1763862,2017-08-17T00:00:00.000Z,ALTERNATIVE
00040185.m4a,Be Somebody,Solardo,2021-01-18T22:52:47.957Z,USUS11800215,2018-08-02T00:00:00.000Z,DANCE
00068834.m4a,The World's First Ever Monster Truck Front Flip,Arctic Monkeys,2021-01-18T22:52:47.957Z,GBCEL1800170,2018-05-09T00:00:00.000Z,ALTERNATIVE
00050294.m4a,Handsome,"Chance the Rapper, Megan Thee Stallion",2021-01-18T22:52:47.957Z,GBMA21863202,2019-07-25T00:00:00.000Z,HIP-HOP/RAP
00048136.m4a,Fly Shit (Forever Nip),Brenk Sinatra,2021-01-18T22:52:47.957Z,DELJ81929315,2019-08-22T00:00:00.000Z,HIP-HOP/RAP
00061072.m4a,PJFC,PYJÆN,2021-01-18T22:52:47.957Z,QM4TX2053264,2020-04-01T00:00:00.000Z,FUSION
00065776.m4a,Snakebite With Bacchus,Arun Ghosh,2021-01-18T22:52:47.957Z,GBVFA1740001,2017-10-12T00:00:00.000Z,JAZZ
00051344.m4a,Home Vacation (FamilyOverEverything),"Salaam Remi, Mack Wilds",2021-01-18T22:52:47.957Z,QZF931900099,2020-09-23T00:00:00.000Z,R&B/SOUL
00042250.m4a,Callaita,"Bad Bunny, Tainy",2021-01-18T22:52:47.957Z,QM6N21919851,2019-05-30T00:00:00.000Z,LATIN URBAN
00060153.m4a,Offline (with Friend Within),"Friendly Fires, Friend Within",2021-01-18T22:52:47.957Z,GBUM71902645,2019-08-15T00:00:00.000Z,ELECTRONIC
00039411.m4a,BALISONG,Phantom Planet,2021-01-18T22:52:47.957Z,QZES81944836,2019-05-07T00:00:00.000Z,ALTERNATIVE
00060427.m4a,Once Again,Matt Masters,2021-01-18T22:52:47.957Z,GBDLP1901106,2019-09-26T00:00:00.000Z,DANCE
00064132.m4a,SEiiZURE,BABii,2021-01-18T22:52:47.957Z,GB9TP1900117,2019-02-14T00:00:00.000Z,ELECTRONIC
00072041.m4a,White Sand,Jaguar Jaguar,2021-01-18T22:52:47.957Z,BE2GT1900010,2020-01-30T00:00:00.000Z,POP
00047029.m4a,Expectations,Wild Child,2021-01-18T22:52:47.957Z,USDMG1885006,2017-11-13T00:00:00.000Z,ALTERNATIVE
00054100.m4a,Keep On Dancing,Oh Wonder,2021-01-18T22:52:47.957Z,GBUM72001376,2020-04-16T00:00:00.000Z,POP
00048729.m4a,Full Moon,"Guaynaa, Yandel",2021-01-18T22:52:47.957Z,USUM71919620,2019-11-21T00:00:00.000Z,URBAN LATINO-AMERICANA
00047926.m4a,Firing Rifle,PNK FME,2021-01-18T22:52:47.957Z,AUMEV2018516,2020-07-21T00:00:00.000Z,ELECTRONIC
00039967.m4a,Ballare,Mind Enterprises,2021-01-18T22:52:47.957Z,GBMVH1900010,2019-03-14T00:00:00.000Z,ELECTRONIC
00068597.m4a,The One,The Chainsmokers,2021-01-18T22:52:47.957Z,USQX91700579,2017-03-26T00:00:00.000Z,DANCE
00049097.m4a,Getaway,City Park,2021-01-18T22:52:47.957Z,GBKPL1971241,2019-10-17T00:00:00.000Z,ALTERNATIVE
00049591.m4a,Gone,Mascara,2021-01-18T22:52:47.957Z,FR59R1917386,2019-06-16T00:00:00.000Z,ALTERNATIVE
00052438.m4a,I know,"Seo actor, Dept, Jade",2021-01-18T22:52:47.957Z,QZEKE1921746,2020-02-02T00:00:00.000Z,KOREAN INDIE MUSIC
00050160.m4a,HUMBLE,Kendrick Lamar,2021-01-18T22:52:47.957Z,USUM71703085,2017-03-30T00:00:00.000Z,HIP-HOP/RAP
00053159.m4a,Ink Blot,"Logic, Juicy J",2021-01-18T22:52:47.957Z,USUM71702806,2017-05-04T00:00:00.000Z,HIP-HOP/RAP
00043731.m4a,Control Room,Deeparture,2021-01-18T22:52:47.957Z,FR96X1908122,2019-08-28T00:00:00.000Z,HOUSE
00064915.m4a,Serendipity,William Bolton,2021-01-18T22:52:47.957Z,QM24S1922389,2019-08-01T00:00:00.000Z,POP
00038707.m4a,Always,Kris Davis,2021-01-18T22:52:47.957Z,DEU671703875,2018-07-26T00:00:00.000Z,ELECTRONIC
00073095.m4a,Young & Reckless,Tru,2021-01-18T22:52:47.957Z,US25X1800632,2018-04-30T00:00:00.000Z,HIP-HOP/RAP
00044730.m4a,Dear Life,Beck,2021-01-18T22:52:47.957Z,US3841700004,2017-08-23T00:00:00.000Z,ALTERNATIVE
00070154.m4a,U Need To,Mightyfools,2021-01-18T22:52:47.957Z,NLZ541800561,2018-05-27T00:00:00.000Z,DANCE
00064120.m4a,SAYIMGOOD,Ruben Dawnson,2021-01-18T22:52:47.957Z,NO6SI1901030,2020-03-19T00:00:00.000Z,POP
